SLAMBench Report run started:	2023-08-28 01:58:15

Properties:
=================

frame-limit: 0
start-frame: 0
log-file: open_vins_non-fix_out.txt
input: ./datasets/UZHFPV/indoor_forward_5_snapdragon_with_gt.slam
load-slam-library: ./build/lib/libopen_vins-original-library.so
dse: false
help: false
realtime-mode: false
realtime-multiplier: 1
file-output: 
alignment-technique: new
gui: true
lifelong: false
Grey cam0-intrinsics-parameters: 0.4354176,0.5801874,0.4996128,0.5041012
Grey cam1-intrinsics-parameters: 0.4337756,0.5784115,0.4920226,0.4917565
use_fej: true
use_imu_avg: true
use_rk4inttegration: true
use_stereo: true
calib_cam_extrinsics: true
calib_cam_intrinsics: true
calib_cam_timeoffset: true
max_clones: 11
max_slam: 50
max_aruco: 1024
num_cameras: 2
dt_slam_delay: 5
calib_camimu_dt: 0
feat_representation: GLOBAL_3D
fi_max_runs: 20
fi_init_lamda: 0.001
fi_min_dx: 1e-06
fi_max_lamda: 10000000000
fi_min_dcost: 1e-06
fi_lam_mult: 10
fi_min_dist: 0.25
fi_max_dist: 40
fi_max_baseline: 40
fi_max_cond_number: 1000
init_window_time: 0.75
init_imu_thresh: 1.5
use_klt: true
use_aruco: false
downsize_aruco: true
num_pts: 400
fast_threshold: 15
grid_x: 5
grid_y: 3
min_px_dist: 10
knn_ratio: 0.7
up_msckf_sigma_px: 1
up_slam_sigma_px: 1
up_aruco_sigma_px: 1
up_msckf_chi2_multipler: 1
up_slam_chi2_multipler: 1
up_aruco_chi2_multipler: 1
max_slam_in_update: 25
max_msckf_in_update: 999
path_gt: 
cam0_is_fisheye: false
cam1_is_fisheye: false

Statistics:
=================

Frame Number	Timestamp	AbsoluteError	OrientationError	MeanATE	MaxATE	RPE_RMSE	Duration_Frame	CPU_Memory	GPU_Memory	X	Y	Z
1	1540821095.6285583973	-nan	360.0000100179	-nan	0.0000000000	0.0000000000	0.0198740000	8878491	0	0.0000000000	0.0000000000	0.0000000000
2	1540821095.6617336273	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0255360000	18167021	0	0.0000000000	0.0000000000	0.0000000000
3	1540821095.6949064732	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0315140000	19348782	0	0.0000000000	0.0000000000	0.0000000000
4	1540821095.7281184196	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0304370000	18713851	0	0.0000000000	0.0000000000	0.0000000000
5	1540821095.7612924576	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0190020000	19800381	0	0.0000000000	0.0000000000	0.0000000000
6	1540821095.7944242954	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0387510000	18891071	0	0.0000000000	0.0000000000	0.0000000000
7	1540821095.8276455402	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0232970000	19933058	0	0.0000000000	0.0000000000	0.0000000000
8	1540821095.8607718945	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0213080000	22660020	0	0.0000000000	0.0000000000	0.0000000000
9	1540821095.8939907551	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0196430000	21518660	0	0.0000000000	0.0000000000	0.0000000000
10	1540821095.9271163940	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0246980000	21752715	0	0.0000000000	0.0000000000	0.0000000000
11	1540821095.9602909088	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0146560000	21782708	0	0.0000000000	0.0000000000	0.0000000000
12	1540821095.9934644699	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0151610000	21827741	0	0.0000000000	0.0000000000	0.0000000000
13	1540821096.0266356468	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0119730000	22772090	0	0.0000000000	0.0000000000	0.0000000000
14	1540821096.0598883629	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0193160000	21914703	0	0.0000000000	0.0000000000	0.0000000000
15	1540821096.0929803848	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0169190000	21950776	0	0.0000000000	0.0000000000	0.0000000000
16	1540821096.1261544228	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0237910000	22019121	0	0.0000000000	0.0000000000	0.0000000000
17	1540821096.1594059467	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0161340000	22056426	0	0.0000000000	0.0000000000	0.0000000000
18	1540821096.1925003529	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0259060000	22453871	0	0.0000000000	0.0000000000	0.0000000000
19	1540821096.2256734371	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0141850000	22489888	0	0.0000000000	0.0000000000	0.0000000000
20	1540821096.2588458061	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0120590000	22531345	0	0.0000000000	0.0000000000	0.0000000000
21	1540821096.2920978069	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0159330000	22583178	0	0.0000000000	0.0000000000	0.0000000000
22	1540821096.3252635002	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0171680000	22627071	0	0.0000000000	0.0000000000	0.0000000000
23	1540821096.3583645821	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0283600000	22666312	0	0.0000000000	0.0000000000	0.0000000000
24	1540821096.3916156292	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0215770000	22698661	0	0.0000000000	0.0000000000	0.0000000000
25	1540821096.4247128963	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0179930000	22739330	0	0.0000000000	0.0000000000	0.0000000000
26	1540821096.4578857422	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0212970000	22781623	0	0.0000000000	0.0000000000	0.0000000000
27	1540821096.4910588264	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0175140000	22823448	0	0.0000000000	0.0000000000	0.0000000000
28	1540821096.5242300034	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0209040000	22865025	0	0.0000000000	0.0000000000	0.0000000000
29	1540821096.5575044155	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0220210000	22908678	0	0.0000000000	0.0000000000	0.0000000000
30	1540821096.5905792713	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0289490000	23561287	0	0.0000000000	0.0000000000	0.0000000000
31	1540821096.6237530708	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0317370000	23044640	0	0.0000000000	0.0000000000	0.0000000000
32	1540821096.6569259167	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0256210000	23080873	0	0.0000000000	0.0000000000	0.0000000000
33	1540821096.6901936531	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0301090000	23134614	0	0.0000000000	0.0000000000	0.0000000000
34	1540821096.7232732773	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0632850000	23870311	0	0.0000000000	0.0000000000	0.0000000000
35	1540821096.7564444542	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0347980000	23913692	0	0.0000000000	0.0000000000	0.0000000000
36	1540821096.7896153927	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0248890000	23980817	0	0.0000000000	0.0000000000	0.0000000000
37	1540821096.8227882385	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0294670000	24047130	0	0.0000000000	0.0000000000	0.0000000000
38	1540821096.8559634686	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0327790000	24999851	0	0.0000000000	0.0000000000	0.0000000000
39	1540821096.8891372681	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0281050000	24153688	0	0.0000000000	0.0000000000	0.0000000000
40	1540821096.9223084450	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0196870000	24191621	0	0.0000000000	0.0000000000	0.0000000000
41	1540821096.9555194378	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0405310000	24246402	0	0.0000000000	0.0000000000	0.0000000000
42	1540821096.9886534214	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0416680000	24296259	0	0.0000000000	0.0000000000	0.0000000000
43	1540821097.0218255520	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0360880000	25871416	0	0.0000000000	0.0000000000	0.0000000000
44	1540821097.0550403595	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0255900000	24396053	0	0.0000000000	0.0000000000	0.0000000000
45	1540821097.0881724358	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0213410000	24448854	0	0.0000000000	0.0000000000	0.0000000000
46	1540821097.1213433743	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0290000000	24499403	0	0.0000000000	0.0000000000	0.0000000000
47	1540821097.1545162201	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0205980000	24538264	0	0.0000000000	0.0000000000	0.0000000000
48	1540821097.1877646446	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0254740000	24588875	0	0.0000000000	0.0000000000	0.0000000000
49	1540821097.2209074497	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0328260000	24629544	0	0.0000000000	0.0000000000	0.0000000000
50	1540821097.2540364265	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0367680000	24682481	0	0.0000000000	0.0000000000	0.0000000000
51	1540821097.2873363495	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0234520000	24725578	0	0.0000000000	0.0000000000	0.0000000000
52	1540821097.3203825951	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0279890000	24773463	0	0.0000000000	0.0000000000	0.0000000000
53	1540821097.3535964489	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0210300000	24818448	0	0.0000000000	0.0000000000	0.0000000000
54	1540821097.3867282867	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0207020000	24866333	0	0.0000000000	0.0000000000	0.0000000000
55	1540821097.4199483395	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0240830000	24907274	0	0.0000000000	0.0000000000	0.0000000000
56	1540821097.4531145096	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0371660000	24954043	0	0.0000000000	0.0000000000	0.0000000000
57	1540821097.4862475395	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0289980000	25001444	0	0.0000000000	0.0000000000	0.0000000000
58	1540821097.5195226669	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0263300000	25053941	0	0.0000000000	0.0000000000	0.0000000000
59	1540821097.5858294964	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0208120000	25094154	0	0.0000000000	0.0000000000	0.0000000000
60	1540821097.6189403534	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0198070000	25749551	0	0.0000000000	0.0000000000	0.0000000000
61	1540821097.6522324085	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0192370000	25305292	0	0.0000000000	0.0000000000	0.0000000000
62	1540821097.6852867603	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0201410000	25346117	0	0.0000000000	0.0000000000	0.0000000000
63	1540821097.7184596062	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0292950000	25398498	0	0.0000000000	0.0000000000	0.0000000000
64	1540821097.7516326904	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0277650000	25454291	0	0.0000000000	0.0000000000	0.0000000000
65	1540821097.7848455906	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0233320000	25515000	0	0.0000000000	0.0000000000	0.0000000000
66	1540821097.8180174828	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0968440000	26921285	0	0.0000000000	0.0000000000	0.0000000000
67	1540821097.8512334824	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0218480000	26965494	0	0.0000000000	0.0000000000	0.0000000000
68	1540821097.8843235970	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0390230000	27076147	0	0.0000000000	0.0000000000	0.0000000000
69	1540821097.9174964428	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0251670000	27764904	0	0.0000000000	0.0000000000	0.0000000000
70	1540821097.9506692886	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0420200000	27250633	0	0.0000000000	0.0000000000	0.0000000000
71	1540821097.9838423729	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0387440000	27328634	0	0.0000000000	0.0000000000	0.0000000000
72	1540821098.0170154572	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0297910000	27393811	0	0.0000000000	0.0000000000	0.0000000000
73	1540821098.0502767563	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0220780000	27469720	0	0.0000000000	0.0000000000	0.0000000000
74	1540821098.0834033489	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0219500000	27526473	0	0.0000000000	0.0000000000	0.0000000000
75	1540821098.1165335178	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0226960000	27589898	0	0.0000000000	0.0000000000	0.0000000000
76	1540821098.1497063637	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0322700000	27660687	0	0.0000000000	0.0000000000	0.0000000000
77	1540821098.1828794479	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0366010000	27749500	0	0.0000000000	0.0000000000	0.0000000000
78	1540821098.2160935402	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0235930000	27808233	0	0.0000000000	0.0000000000	0.0000000000
79	1540821098.2492733002	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0191980000	28744838	0	0.0000000000	0.0000000000	0.0000000000
80	1540821098.2823994160	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0218940000	27946251	0	0.0000000000	0.0000000000	0.0000000000
81	1540821098.3155713081	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0189880000	27996408	0	0.0000000000	0.0000000000	0.0000000000
82	1540821098.3487455845	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0328600000	28067197	0	0.0000000000	0.0000000000	0.0000000000
83	1540821098.3819584846	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0293450000	28120282	0	0.0000000000	0.0000000000	0.0000000000
84	1540821098.4151644707	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0345200000	28188687	0	0.0000000000	0.0000000000	0.0000000000
85	1540821098.4482636452	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0248240000	28243672	0	0.0000000000	0.0000000000	0.0000000000
86	1540821098.4815483093	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0295440000	28317197	0	0.0000000000	0.0000000000	0.0000000000
87	1540821098.5146105289	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0289810000	30808778	0	0.0000000000	0.0000000000	0.0000000000
88	1540821098.5478339195	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0423090000	28440279	0	0.0000000000	0.0000000000	0.0000000000
89	1540821098.5809974670	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0227710000	28505956	0	0.0000000000	0.0000000000	0.0000000000
90	1540821098.6141452789	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0237700000	28577893	0	0.0000000000	0.0000000000	0.0000000000
91	1540821098.6473424435	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0145770000	28632506	0	0.0000000000	0.0000000000	0.0000000000
92	1540821098.6804742813	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0154180000	28690455	0	0.0000000000	0.0000000000	0.0000000000
93	1540821098.7136912346	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0268870000	28769252	0	0.0000000000	0.0000000000	0.0000000000
94	1540821098.7469384670	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0252750000	28830457	0	0.0000000000	0.0000000000	0.0000000000
95	1540821098.7800843716	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0385580000	28905230	0	0.0000000000	0.0000000000	0.0000000000
96	1540821098.8132083416	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0195710000	28964051	0	0.0000000000	0.0000000000	0.0000000000
97	1540821098.8463404179	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0225140000	29052404	0	0.0000000000	0.0000000000	0.0000000000
98	1540821098.8795843124	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0207740000	29108089	0	0.0000000000	0.0000000000	0.0000000000
99	1540821098.9127295017	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0232030000	31618262	0	0.0000000000	0.0000000000	0.0000000000
100	1540821098.9458992481	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0340390000	29262287	0	0.0000000000	0.0000000000	0.0000000000
101	1540821098.9790725708	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0357130000	29351544	0	0.0000000000	0.0000000000	0.0000000000
102	1540821099.0122063160	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0214450000	29406625	0	0.0000000000	0.0000000000	0.0000000000
103	1540821099.0454227924	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0263740000	30085782	0	0.0000000000	0.0000000000	0.0000000000
104	1540821099.0785503387	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0246680000	29566019	0	0.0000000000	0.0000000000	0.0000000000
105	1540821099.1117722988	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0183240000	29628976	0	0.0000000000	0.0000000000	0.0000000000
106	1540821099.1449673176	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0230970000	29705029	0	0.0000000000	0.0000000000	0.0000000000
107	1540821099.1781404018	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0248840000	29772262	0	0.0000000000	0.0000000000	0.0000000000
108	1540821099.2113564014	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0307530000	31371003	0	0.0000000000	0.0000000000	0.0000000000
109	1540821099.2444174290	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0323390000	29931472	0	0.0000000000	0.0000000000	0.0000000000
110	1540821099.2776303291	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0188780000	29991013	0	0.0000000000	0.0000000000	0.0000000000
111	1540821099.3107624054	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0262340000	30066014	0	0.0000000000	0.0000000000	0.0000000000
112	1540821099.3439354897	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0172260000	30143895	0	0.0000000000	0.0000000000	0.0000000000
113	1540821099.3771512508	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0190710000	30228372	0	0.0000000000	0.0000000000	0.0000000000
114	1540821099.4102814198	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0265530000	30286209	0	0.0000000000	0.0000000000	0.0000000000
115	1540821099.4434533119	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0416020000	30366570	0	0.0000000000	0.0000000000	0.0000000000
116	1540821099.4766273499	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0246100000	30437915	0	0.0000000000	0.0000000000	0.0000000000
117	1540821099.5098404884	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0235370000	30516776	0	0.0000000000	0.0000000000	0.0000000000
118	1540821099.5430498123	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0188170000	30570029	0	0.0000000000	0.0000000000	0.0000000000
119	1540821099.5761473179	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0154120000	30638358	0	0.0000000000	0.0000000000	0.0000000000
120	1540821099.6094024181	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0119450000	30707719	0	0.0000000000	0.0000000000	0.0000000000
121	1540821099.6424922943	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0272830000	30793748	0	0.0000000000	0.0000000000	0.0000000000
122	1540821099.6757073402	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0330400000	30854117	0	0.0000000000	0.0000000000	0.0000000000
123	1540821099.7088394165	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0305960000	31052886	0	0.0000000000	0.0000000000	0.0000000000
124	1540821099.7420513630	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0240020000	31113767	0	0.0000000000	0.0000000000	0.0000000000
