SLAMBench Report run started:	2023-07-26 05:20:39

Properties:
=================

frame-limit: 0
start-frame: 0
log-file: open_vins.txt
input: ./datasets/UZHFPV/indoor_forward_3_snapdragon_with_gt.slam
load-slam-library: ./build/lib/libopen_vins-original-library.so
dse: false
help: false
realtime-mode: false
realtime-multiplier: 1
file-output: 
alignment-technique: new
gui: false
lifelong: false
Grey cam0-intrinsics-parameters: 0.4354176,0.5801874,0.4996128,0.5041012
Grey cam1-intrinsics-parameters: 0.4337756,0.5784115,0.4920226,0.4917565
use_fej: true
use_imu_avg: true
use_rk4inttegration: true
use_stereo: true
calib_cam_extrinsics: true
calib_cam_intrinsics: true
calib_cam_timeoffset: true
max_clones: 11
max_slam: 50
max_aruco: 1024
num_cameras: 2
dt_slam_delay: 5
calib_camimu_dt: 0
feat_representation: GLOBAL_3D
fi_max_runs: 20
fi_init_lamda: 0.001
fi_min_dx: 1e-06
fi_max_lamda: 10000000000
fi_min_dcost: 1e-06
fi_lam_mult: 10
fi_min_dist: 0.25
fi_max_dist: 40
fi_max_baseline: 40
fi_max_cond_number: 1000
init_window_time: 0.75
init_imu_thresh: 1.5
use_klt: true
use_aruco: false
downsize_aruco: true
num_pts: 400
fast_threshold: 15
grid_x: 5
grid_y: 3
min_px_dist: 10
knn_ratio: 0.7
up_msckf_sigma_px: 1
up_slam_sigma_px: 1
up_aruco_sigma_px: 1
up_msckf_chi2_multipler: 1
up_slam_chi2_multipler: 1
up_aruco_chi2_multipler: 1
max_slam_in_update: 25
max_msckf_in_update: 999
path_gt: 
cam0_is_fisheye: false
cam1_is_fisheye: false

Statistics:
=================

Frame Number	Timestamp	AbsoluteError	OrientationError	MeanATE	MaxATE	RPE_RMSE	Duration_Frame	CPU_Memory	GPU_Memory	X	Y	Z
1	4878.8029757320	-nan	360.0000100179	-nan	0.0000000000	0.0000000000	0.0323460000	9726784	0	0.0000000000	0.0000000000	0.0000000000
2	4878.8361466800	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0220620000	20206461	0	0.0000000000	0.0000000000	0.0000000000
3	4878.8693176280	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0318350000	20253214	0	0.0000000000	0.0000000000	0.0000000000
4	4878.9024506280	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0358540000	20358703	0	0.0000000000	0.0000000000	0.0000000000
5	4878.9356236280	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0253850000	20399740	0	0.0000000000	0.0000000000	0.0000000000
6	4878.9687970340	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0362250000	20529685	0	0.0000000000	0.0000000000	0.0000000000
7	4879.0019707840	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0278620000	20562334	0	0.0000000000	0.0000000000	0.0000000000
8	4879.0352346800	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0229990000	20608823	0	0.0000000000	0.0000000000	0.0000000000
9	4879.0683188890	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0366840000	20659372	0	0.0000000000	0.0000000000	0.0000000000
10	4879.1014887840	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0366580000	20885765	0	0.0000000000	0.0000000000	0.0000000000
11	4879.1347920960	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0196980000	20919382	0	0.0000000000	0.0000000000	0.0000000000
12	4879.1678348890	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0324600000	20965735	0	0.0000000000	0.0000000000	0.0000000000
13	4879.2010066800	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0285880000	21009792	0	0.0000000000	0.0000000000	0.0000000000
14	4879.2342498880	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0234160000	21041801	0	0.0000000000	0.0000000000	0.0000000000
15	4879.2674348360	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0225800000	21073782	0	0.0000000000	0.0000000000	0.0000000000
16	4879.3005689400	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0229460000	21107727	0	0.0000000000	0.0000000000	0.0000000000
17	4879.3336987840	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0214300000	21175088	0	0.0000000000	0.0000000000	0.0000000000
18	4879.3669548370	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0311880000	21589461	0	0.0000000000	0.0000000000	0.0000000000
19	4879.4001247840	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0178530000	21621502	0	0.0000000000	0.0000000000	0.0000000000
20	4879.4332927320	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0228920000	21679115	0	0.0000000000	0.0000000000	0.0000000000
21	4879.4663907320	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0201320000	21720240	0	0.0000000000	0.0000000000	0.0000000000
22	4879.4995646280	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0165810000	21756633	0	0.0000000000	0.0000000000	0.0000000000
23	4879.5328006280	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0200000000	21790742	0	0.0000000000	0.0000000000	0.0000000000
24	4879.5659879930	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0220240000	21836783	0	0.0000000000	0.0000000000	0.0000000000
25	4879.5991577840	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0174740000	21873080	0	0.0000000000	0.0000000000	0.0000000000
26	4879.6323306810	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0196690000	21916001	0	0.0000000000	0.0000000000	0.0000000000
27	4879.6654297320	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0208950000	21949394	0	0.0000000000	0.0000000000	0.0000000000
28	4879.6986027320	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0182210000	21983267	0	0.0000000000	0.0000000000	0.0000000000
29	4879.7317747320	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0205320000	22021412	0	0.0000000000	0.0000000000	0.0000000000
30	4879.7650186280	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0214400000	22053929	0	0.0000000000	0.0000000000	0.0000000000
31	4879.7981937850	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0226080000	22084734	0	0.0000000000	0.0000000000	0.0000000000
32	4879.8312990970	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0181150000	22172559	0	0.0000000000	0.0000000000	0.0000000000
33	4879.8645169400	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0233690000	22215988	0	0.0000000000	0.0000000000	0.0000000000
34	4879.8976508360	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0549660000	23007029	0	0.0000000000	0.0000000000	0.0000000000
35	4879.9309047320	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0244080000	23043642	0	0.0000000000	0.0000000000	0.0000000000
36	4879.9639896800	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0191920000	23122459	0	0.0000000000	0.0000000000	0.0000000000
37	4879.9972436280	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0203510000	23175540	0	0.0000000000	0.0000000000	0.0000000000
38	4880.0304327840	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0216360000	23219969	0	0.0000000000	0.0000000000	0.0000000000
39	4880.0636008880	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0215010000	23260058	0	0.0000000000	0.0000000000	0.0000000000
40	4880.0966805760	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0214830000	23318795	0	0.0000000000	0.0000000000	0.0000000000
41	4880.1298546280	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0202110000	23358592	0	0.0000000000	0.0000000000	0.0000000000
42	4880.1630319920	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0227190000	23409901	0	0.0000000000	0.0000000000	0.0000000000
43	4880.1962036800	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0172720000	23447250	0	0.0000000000	0.0000000000	0.0000000000
44	4880.2293699930	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0186500000	23483843	0	0.0000000000	0.0000000000	0.0000000000
45	4880.2625856280	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0212190000	23531316	0	0.0000000000	0.0000000000	0.0000000000
46	4880.2957176280	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0189140000	23572237	0	0.0000000000	0.0000000000	0.0000000000
47	4880.3288926800	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0205540000	23607414	0	0.0000000000	0.0000000000	0.0000000000
48	4880.3620630960	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0198590000	23644119	0	0.0000000000	0.0000000000	0.0000000000
49	4880.3953262010	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0235450000	23690520	0	0.0000000000	0.0000000000	0.0000000000
50	4880.4284109920	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0174490000	23732601	0	0.0000000000	0.0000000000	0.0000000000
51	4880.4615830450	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0199950000	23776178	0	0.0000000000	0.0000000000	0.0000000000
52	4880.4947549400	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0255300000	23815531	0	0.0000000000	0.0000000000	0.0000000000
53	4880.5279688880	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0228100000	23857808	0	0.0000000000	0.0000000000	0.0000000000
54	4880.5611405550	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0185990000	23895973	0	0.0000000000	0.0000000000	0.0000000000
55	4880.5943157630	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0211820000	23931406	0	0.0000000000	0.0000000000	0.0000000000
56	4880.6274467850	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0220570000	23970043	0	0.0000000000	0.0000000000	0.0000000000
57	4880.6606586800	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0183150000	24007352	0	0.0000000000	0.0000000000	0.0000000000
58	4880.6937936280	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0198290000	24047949	0	0.0000000000	0.0000000000	0.0000000000
59	4880.7270056280	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0195630000	24088566	0	0.0000000000	0.0000000000	0.0000000000
60	4880.7602676280	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0206830000	24129663	0	0.0000000000	0.0000000000	0.0000000000
61	4880.7933266810	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0187790000	24172464	0	0.0000000000	0.0000000000	0.0000000000
62	4880.8264856800	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0189240000	24210541	0	0.0000000000	0.0000000000	0.0000000000
63	4880.8596591380	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0187770000	24364974	0	0.0000000000	0.0000000000	0.0000000000
64	4880.8928313470	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0182360000	24403495	0	0.0000000000	0.0000000000	0.0000000000
65	4880.9260037840	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0180920000	24462684	0	0.0000000000	0.0000000000	0.0000000000
66	4880.9592168890	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0882390000	25985717	0	0.0000000000	0.0000000000	0.0000000000
67	4880.9923938890	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0218750000	26028374	0	0.0000000000	0.0000000000	0.0000000000
68	4881.0255941910	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0293230000	26155187	0	0.0000000000	0.0000000000	0.0000000000
69	4881.0918709190	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0242330000	26234440	0	0.0000000000	0.0000000000	0.0000000000
70	4881.1251300440	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0271710000	26295897	0	0.0000000000	0.0000000000	0.0000000000
71	4881.1913878880	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0216950000	26350546	0	0.0000000000	0.0000000000	0.0000000000
72	4881.2246723570	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0239470000	26447159	0	0.0000000000	0.0000000000	0.0000000000
73	4881.2909069400	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0214480000	26504536	0	0.0000000000	0.0000000000	0.0000000000
74	4881.3573545650	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0220640000	26574117	0	0.0000000000	0.0000000000	0.0000000000
