SLAMBench Report run started:	2023-08-28 03:40:43

Properties:
=================

frame-limit: 0
start-frame: 0
log-file: lsd-fix2.txt
input: ./datasets/ICL_NUIM/living_room_traj2_loop.slam
load-slam-library: ./build/lib/liblsdslam-cpp-library.so
dse: false
help: false
realtime-mode: false
realtime-multiplier: 1
file-output: 
alignment-technique: new
gui: true
lifelong: false
RGB-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
Depth-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
Depth-disparity-params: 0.0002,0
Grey-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
camera-path: 
package-path: benchmarks/lsdslam/src/cpp/
kfusage: 5
kfdist: 5
minUseGrad: 5
fabmap: true
kfreactive: false
subpixelstereo: true
maxLoopClosureCandiates: 20
randSeed: 1
use-pose-optim: true

Statistics:
=================

Frame Number	Timestamp	AbsoluteError	OrientationError	MeanATE	MaxATE	RPE_RMSE	Duration_Frame	CPU_Memory	GPU_Memory	X	Y	Z
1	0.0000000000	-nan	360.0000100179	-nan	0.0000000000	0.0000000000	0.0174770000	15127153	0	0.0000000000	0.0000000000	0.0000000000
2	0.0400000000	0.0048614414	76.8664708061	0.0029323340	0.0048614414	0.0049655219	0.0357300000	26852908	0	-0.0006010678	-0.0001195244	0.0001060443
3	0.0800000000	0.0011674875	92.5750726140	0.0022145835	0.0036054025	0.0028156551	0.0304400000	31062697	0	-0.0005712564	-0.0001159089	-0.0002626415
4	0.1200000000	0.0026892163	45.0142831778	0.0020067934	0.0032977394	0.0039865150	0.0278750000	31529182	0	-0.0008395470	-0.0004368536	-0.0003819931
5	0.1600000000	0.0013315059	62.2314859432	0.0017348672	0.0030279534	0.0042156089	0.0288610000	33747107	0	-0.0009795624	-0.0000026952	-0.0002612030
6	0.2000000000	0.0020300525	44.2504597078	0.0018007889	0.0029260102	0.0037953336	0.0224110000	33103434	0	-0.0005845987	-0.0000757334	-0.0006002181
7	0.2400000000	0.0031393641	46.2884788731	0.0019718847	0.0031393641	0.0036521942	0.0215780000	32905902	0	-0.0005682929	0.0000713007	-0.0004218254
8	0.2800000000	0.0040082391	93.7177154509	0.0021118985	0.0040082391	0.0020563665	0.0223650000	33217327	0	-0.0006063451	0.0001757857	-0.0005147542
9	0.3200000000	0.0024516096	85.1489767597	0.0023020436	0.0039984914	0.0041419403	0.0267630000	32916696	0	-0.0010379743	0.0000522932	-0.0005211224
10	0.3600000000	0.0019128385	42.9914543532	0.0022186300	0.0042427983	0.0035427992	0.0354570000	32924153	0	-0.0013088107	0.0000750389	-0.0004509491
11	0.4000000000	0.0040053716	52.1238988018	0.0023145105	0.0040321695	0.0036238514	0.0252360000	32924506	0	-0.0008956823	0.0000751516	-0.0001808908
12	0.4400000000	0.0063257581	48.2169622947	0.0025789975	0.0063257581	0.0036494698	0.0246270000	32929291	0	-0.0007592543	-0.0000004670	-0.0004498198
13	0.4800000000	0.0033394876	46.5139195120	0.0026477942	0.0063688429	0.0041223163	0.0238470000	32929212	0	-0.0016798158	-0.0000335901	-0.0001003957
14	0.5200000000	0.0061927065	64.2061004624	0.0029657241	0.0064595640	0.0042249526	0.0411440000	32934021	0	-0.0019606946	-0.0010225872	-0.0000116302
15	0.5600000000	0.0031141127	52.6758942000	0.0029662793	0.0064988337	0.0047042467	0.0263590000	32936342	0	-0.0020312315	0.0001299302	-0.0003221689
16	0.6000000000	0.0066186311	44.2085496671	0.0031541293	0.0069830851	0.0046990294	0.0247800000	32936175	0	-0.0015772792	-0.0000093735	-0.0005183008
17	0.6400000000	0.0023877509	33.8776631512	0.0031358874	0.0071075642	0.0048294337	0.0357480000	32941272	0	-0.0031549796	-0.0012498224	-0.0008962566
18	0.6800000000	0.0075216498	42.0999951382	0.0037166015	0.0082917614	0.0041916784	0.0483140000	32952145	0	-0.0016304718	-0.0045862175	-0.0006305153
19	0.7200000000	0.0109151807	36.0985059900	0.0040302514	0.0109151807	0.0047784883	0.0236260000	32954346	0	-0.0023686956	-0.0004569970	-0.0013911019
20	0.7600000000	0.0113703683	29.4961787609	0.0043169511	0.0113703683	0.0044894149	0.0227950000	32956923	0	-0.0026753447	-0.0005101233	-0.0014837382
21	0.8000000000	0.0182644241	30.5762604800	0.0049637132	0.0182644241	0.0046365338	0.0271010000	32961940	0	-0.0018646225	-0.0001881150	-0.0016554062
22	0.8400000000	0.0157029461	31.5215176800	0.0054811902	0.0168247744	0.0047770066	0.0385250000	32961301	0	-0.0021186115	-0.0002892431	-0.0015468616
23	0.8800000000	0.0211520977	40.5706406510	0.0062435115	0.0211520977	0.0043948153	0.0263860000	32967142	0	-0.0020469197	0.0000026416	-0.0023591339
24	0.9200000000	0.0106178159	42.2782118491	0.0064324668	0.0199490488	0.0051681159	0.0236740000	32965911	0	-0.0040897792	-0.0000565503	-0.0031324273
25	0.9600000000	0.0119647356	44.2386332353	0.0066718061	0.0214625429	0.0052506290	0.0278720000	32969776	0	-0.0050068814	0.0009080205	-0.0037819098
26	1.0000000000	0.0140730096	40.1586812063	0.0068922775	0.0229501054	0.0057700826	0.0376780000	32974097	0	-0.0061394875	0.0006602191	-0.0029563860
27	1.0400000000	0.0095459539	41.3497227635	0.0068899720	0.0241421666	0.0062068088	0.0259680000	32972874	0	-0.0064737150	0.0004705629	-0.0043468466
28	1.0800000000	0.0113761229	46.3414333298	0.0070247818	0.0239871480	0.0065829406	0.0223830000	32979027	0	-0.0083616273	-0.0004536394	-0.0041511110
29	1.1200000000	0.0065700202	59.6982985536	0.0071859658	0.0227286760	0.0062705509	0.0260130000	32977484	0	-0.0109690083	-0.0000456468	-0.0050467728
30	1.1600000000	0.0131014744	47.9476889169	0.0080923998	0.0202882048	0.0058748537	0.0416860000	32984405	0	-0.0156742427	-0.0000755808	-0.0038880366
31	1.2000000000	0.0128897419	55.6596657540	0.0088376924	0.0205207560	0.0056522954	0.0284530000	32990718	0	-0.0195229165	-0.0003707520	-0.0041883229
32	1.2400000000	0.0095344903	68.7805172062	0.0091746747	0.0210852586	0.0056733944	0.0302720000	32992999	0	-0.0222233497	-0.0007020286	-0.0050084060
33	1.2800000000	0.0210008807	73.2592634903	0.0096884771	0.0221016929	0.0061527331	0.0448180000	32996384	0	-0.0240227059	-0.0007149013	-0.0050706887
34	1.3200000000	0.0130971549	50.0836290892	0.0104823856	0.0251705106	0.0061593997	0.0299130000	33001145	0	-0.0348351151	-0.0007761428	-0.0049082609
35	1.3600000000	0.0078501515	53.3793183071	0.0107413170	0.0280188639	0.0063489099	0.0307950000	33013946	0	-0.0367516279	-0.0007382482	-0.0057886229
36	1.4000000000	0.0046988730	60.1282179808	0.0107606456	0.0301330164	0.0063493229	0.0352860000	33016563	0	-0.0394868813	-0.0010565922	-0.0064073349
37	1.4400000000	0.0070131863	50.2907238399	0.0108856133	0.0317359194	0.0061902200	0.0380710000	33014252	0	-0.0435840003	-0.0008796814	-0.0056889681
38	1.4800000000	0.0117492247	30.9727256406	0.0112991224	0.0333406143	0.0060917623	0.0473640000	45356049	0	-0.0489075854	-0.0007389098	-0.0051566320
39	1.5200000000	0.0056639495	27.0373431031	0.0113457085	0.0341719911	0.0060097058	0.0174680000	49012580	0	-0.0493886508	-0.0010846482	-0.0063176132
40	1.5600000000	0.0060441247	16.8047976509	0.0113609599	0.0347531550	0.0059485038	0.0435280000	52212357	0	-0.0526394919	-0.0013539845	-0.0061441828
41	1.6000000000	0.0079363035	6.8398709632	0.0114248128	0.0352041833	0.0059441265	0.0215930000	52209798	0	-0.0563656799	-0.0019901502	-0.0056697032
42	1.6400000000	0.0035686751	1.4077555622	0.0113662360	0.0354797505	0.0059679848	0.0181910000	52217159	0	-0.0606402159	-0.0007564346	-0.0049958625
43	1.6800000000	0.0058451309	3.8896181356	0.0113203744	0.0356410220	0.0060995939	0.0177690000	52214408	0	-0.0626610741	-0.0007605166	-0.0036646987
44	1.7200000000	0.0060958420	3.5642605804	0.0112998077	0.0358207300	0.0061655851	0.0177890000	52216537	0	-0.0652689114	-0.0014651333	-0.0045066089
45	1.7600000000	0.0031142337	0.4034823795	0.0112470969	0.0360330716	0.0061349026	0.0281640000	52224618	0	-0.0687516183	-0.0014125995	-0.0031488396
46	1.8000000000	0.0030455505	1.7926956323	0.0111692445	0.0361653753	0.0062192830	0.0404390000	52226731	0	-0.0706397891	-0.0001409854	-0.0035991089
47	1.8400000000	0.0057860203	3.6424685943	0.0110396148	0.0361457430	0.0062822600	0.0216490000	52223628	0	-0.0702001899	-0.0001963608	-0.0032796897
48	1.8800000000	0.0086467918	5.6403061836	0.0109628546	0.0361117944	0.0062816597	0.0184500000	52231701	0	-0.0715191737	0.0000248074	-0.0029142709
49	1.9200000000	0.0158884507	6.4290995445	0.0110430428	0.0360880569	0.0062883301	0.0267790000	52228238	0	-0.0740673319	0.0000754497	-0.0027760733
50	1.9600000000	0.0050598313	6.7723280762	0.0109174742	0.0360836610	0.0062899493	0.0308110000	52236335	0	-0.0791190267	0.0001354365	-0.0006890154
51	2.0000000000	0.0048448453	4.8197818982	0.0108471209	0.0361411721	0.0062215758	0.0346380000	52232848	0	-0.0795518905	-0.0016195298	-0.0015763984
52	2.0400000000	0.0046400065	4.1605448461	0.0107357265	0.0361556672	0.0062036816	0.0265340000	52235329	0	-0.0803393945	-0.0010325870	-0.0020249356
53	2.0800000000	0.0135928765	4.1641183157	0.0107986737	0.0361684225	0.0063722162	0.0228470000	52243586	0	-0.0810828656	-0.0013546451	-0.0032436722
